  param   p:=   60;
  param c:   1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19
   20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38
   39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57
   58  59  60 :=
   1  0.   -45.000000000000  0.    926.00000000000    1.0000000000000
     7.0000000000000   -8.0000000000000    31.000000000000  0.    827.00000000000
     1796.0000000000    11.000000000000    59.000000000000    30.000000000000
     92.000000000000    37.000000000000    179.00000000000    717.00000000000
    -2.0000000000000    9.0000000000000    1.0000000000000   -1.0000000000000
     657.00000000000    190.00000000000    1.0000000000000    52.000000000000
    -1.0000000000000    86.000000000000    5.0000000000000    65.000000000000
    -24.000000000000    88.000000000000    35.000000000000   -27.000000000000
    -688.00000000000    39.000000000000   -9914.0000000000   -14081.000000000
    -1227.0000000000   -521.00000000000    619.00000000000    573.00000000000
     65.000000000000    1843.0000000000    217.00000000000    34.000000000000
     1333.0000000000    193.00000000000    53.000000000000  0.    420.00000000000
    -733.00000000000    31.000000000000    355.00000000000   -822.00000000000
     22.000000000000    887.00000000000   -71.000000000000  0.   -631.00000000000
   2  0.  0.  0.    35.000000000000    2.0000000000000  0.   -131.00000000000
   0.  0.    285.00000000000   10.0000000000000    5.0000000000000
     5.0000000000000  0.  0.  0.  0.    21.000000000000  0.  0.  0.  0.
    10.0000000000000    9.0000000000000  0.  0.  0.    1.0000000000000  0.
    -1781.0000000000   -666.00000000000    13.000000000000    1.0000000000000
   0.   -30.000000000000  0.  0.  0.  0.  0.   -5.0000000000000    28.000000000000
     3.0000000000000    79.000000000000    31.000000000000  0.    117.00000000000
     15.000000000000    11.000000000000  0.  0.  0.    1.0000000000000
     17.000000000000    8.0000000000000  0.    36.000000000000    14.000000000000
   0.    9.0000000000000
   3  0.  0.  0.    6.0000000000000  0.  0.  0.    24.000000000000  0.
     22.000000000000    19.000000000000    27.000000000000    23.000000000000
   0.  0.  0.  0.    22.000000000000  0.  0.  0.    111.00000000000  0.
     24.000000000000  0.    23.000000000000    23.000000000000    20.000000000000
    -55.000000000000   -160.00000000000    22.000000000000    73.000000000000
   0.    86.000000000000    17.000000000000   -486.00000000000  0.  0.
     15.000000000000  0.   -216.00000000000    31.000000000000    7.0000000000000
     111.00000000000    110.00000000000  0.    181.00000000000    28.000000000000
   0.  0.    38.000000000000   -606.00000000000    29.000000000000
    -465.00000000000  0.  0.   -493.00000000000   -78.000000000000  0.
    -47.000000000000
   4  0.  0.  0.  0.    933.00000000000   -336.00000000000    3057.0000000000
    -154.00000000000   -37.000000000000   -2190.0000000000    1073.0000000000
    -188.00000000000   -204.00000000000   -270.00000000000   -576.00000000000
    -69.000000000000   -171.00000000000   -1991.0000000000   -677.00000000000
    -202.00000000000    859.00000000000   -99.000000000000   -610.00000000000
    -543.00000000000   -42.000000000000   -222.00000000000   -68.000000000000
    -291.00000000000   -21.000000000000   -477.00000000000   -634.00000000000
    -75.000000000000   -49.000000000000   -660.00000000000   -59.000000000000
    -462.00000000000   -106.00000000000   -91.000000000000   -173.00000000000
    -13.000000000000   -802.00000000000   -327.00000000000   10.0000000000000
